ID,Expt,ExptA,RefShort,Ref,Location,Lat,Lon,Elev,Biome,System,Subsystem,Method,Area,Vol,Duration,Season,Year,TempMan1,TempMan2,TempMean,TempSD,TempIncr,NutrientsAdded,StressorAdded,AddTrt,AddTrtType,TrtLevel,TrtLevelType,TrtUnits,TrtValue,TrtValueUnits,Rep,LightValue,LightUnits,SamplingDay,GenTime_Days,SamplingDay_Gen,Day,Productivity,NPP sd,ER,ER sd,FluxUnits,MultipleSpecies,TaxonGrp,Taxon,SpeciesName,trophy,TrophicLev,ConsumerPresent,MaxTrophicLev,BodySizeHres,BodySizeHresUnits,BodySize,BodySizeSD,BodySizeUnits,NA,Density,DensitySD,DensityUnit,DensityOU,Biomass,BiomassUnit,BiomassVariance,BiomassVarMeasure,BiomassSD,BiomassOU,Biomass.normalized,Biomass.normalized.unit,abund.type,Notes1,Notes2,PaperEnteredBy,ReviewedBy,EditedBy,DataFromAuthor
3108,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,1,NA,Averaged,NA,,NA,,NA,yes,macroalgae,green algae,diatoms,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.005,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3134,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,1,NA,Averaged,NA,,NA,,NA,yes,macroalgae,green algae,diatoms,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.11,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3097,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,90,NA,Averaged,NA,,NA,,NA,yes,macroalgae,green algae,Ulva spp,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.01,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3123,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,90,NA,Averaged,NA,,NA,,NA,yes,macroalgae,green algae,Ulva spp,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.78,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3085,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,NA,noncoralline crustose algae,A,1,yes,4,NA,NA,NA,NA,NA,NA,19.5,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3111,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,NA,noncoralline crustose algae,A,1,yes,4,NA,NA,NA,NA,NA,NA,18.72,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3091,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Chondracanthus canaliculatus,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.18,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3117,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Chondracanthus canaliculatus,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.14,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3098,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Cryptopleura violacea,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.04,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3124,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Cryptopleura violacea,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.01,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3104,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Cryptosiphonia woodii,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.005,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3130,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Cryptosiphonia woodii,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.06,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3084,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Endocladia muricata,A,1,yes,4,NA,NA,NA,NA,NA,NA,29.9,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3110,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Endocladia muricata,A,1,yes,4,NA,NA,NA,NA,NA,NA,14.88,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3107,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,filamentous red algae,A,1,yes,4,NA,NA,NA,NA,NA,NA,0,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3133,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,filamentous red algae,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.33,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3102,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Gastroclonium subarticulatum,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.06,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3128,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Gastroclonium subarticulatum,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.03,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3092,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Mazzaella affinis,A,1,yes,4,NA,NA,NA,NA,NA,NA,1.14,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3118,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Mazzaella affinis,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.47,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3086,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Mazzaella flaccida,A,1,yes,4,NA,NA,NA,NA,NA,NA,8.66,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3112,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Mazzaella flaccida,A,1,yes,4,NA,NA,NA,NA,NA,NA,1.01,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3105,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Mazzaella leptorhynchos,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.06,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3131,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Mazzaella leptorhynchos,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.09,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3100,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Mazzaella phyllocarpa,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.61,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3126,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Mazzaella phyllocarpa,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.09,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3093,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Porphyra spp,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.31,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3119,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Porphyra spp,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.19,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3101,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Prionitis spp,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.09,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3127,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,180,NA,Averaged,NA,,NA,,NA,yes,macroalgae,red algae,Prionitis spp,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.23,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3103,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1986,active heating,ambient fluctuations,12.5,NA,0,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,365,NA,Averaged,NA,,NA,,NA,yes,vascular plant,sea grass,Phyllospadix spp,A,1,yes,4,NA,NA,NA,NA,NA,NA,0.1,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3129,108,108,Steinbeck et al. 2005,"Steinbeck et al. 2005, Ecological Applications, 15(5):1813-1832","Diablo Cove, CA, USA",35.2,-120.866,0,Temperate,Marine,Marine coastal,field,NA,NA,3650,Mean,1995,active heating,ambient fluctuations,16,NA,3.5,no,no,shore level,abiotic,0.9 m above MLLW,experimental,m,0.9,m,5,NA,NA,NA,365,NA,Averaged,NA,,NA,,NA,yes,vascular plant,sea grass,Phyllospadix spp,A,1,yes,4,NA,NA,NA,NA,NA,NA,0,NA,% cov,NA,NA,NA,NA,NA,NA,NA,,,,"pre-manipulation years (1978-1984) compared to post-manipulation years (1987-1995) in a BACI design, only post-manipulation impact (n=8) and control (n=3) sites included here, background temperatures are approximate and based on Schiel et al. 2004 (from w",NA,CH,NA,NA,No
3249,109,109,Strecker et al. 2004,"Strecker et al., 2004, Limnology and Oceanography 49:1182-1190","Banff National Park, Alberta, CAN",51.36,-115.49,2300,Alpine/Arctic,Freshwater,Lake/Pond,Mesocosm,1.6,900,50,Summer,1,passive heating,ambient fluctuations,13.72,0.12,0,no,no,Lake,both,Grouse,control,NA,NA,NA,2,NA,NA,1,1,1,Initial,NA,,NA,,NA,yes,phytoplankton,phytoplankton,B,A,1,yes,2,NA,NA,2.51E-09,NA,g dry mass,Brose et al. 2005,NA,NA,NA,NA,0.00549113,g / L,0.00256556,standard deviation,0.00256556,ug / L,0.00549113,g / L,,Experiment conducted in three ponds with two reps of each treatment per ponds. Pond name in Trt column,NA,HG,NA,HG,NA
3250,109,109,Strecker et al. 2004,"Strecker et al., 2004, Limnology and Oceanography 49:1182-1190","Banff National Park, Alberta, CAN",51.36,-115.49,2300,Alpine/Arctic,Freshwater,Lake/Pond,Mesocosm,1.6,900,50,Summer,1,passive heating,ambient fluctuations,16.32,0.14,3.5,no,no,Lake,both,Grouse,control,NA,NA,NA,2,NA,NA,1,1,1,Initial,NA,,NA,,NA,yes,phytoplankton,phytoplankton,B,A,1,yes,2,NA,NA,2.51E-09,NA,g dry mass,Brose et al. 2005,NA,NA,NA,NA,0.01014787,g / L,0.00668257,standard deviation,0.00668257,ug / L,0.01014787,g / L,,Experiment conducted in three ponds with two reps of each treatment per ponds. Pond name in Trt column,NA,HG,NA,HG,NA
